annee_numero_de_tirage,jour_de_tirage,date_de_tirage,date_de_forclusion,boule_1,boule_2,boule_3,boule_4,boule_5,boules,numero_chance,combinaison_gagnante_en_ordre_croissant,nombre_de_gagnant_au_rang1,rapport_du_rang1,nombre_de_gagnant_au_rang2,rapport_du_rang2,nombre_de_gagnant_au_rang3,rapport_du_rang3,nombre_de_gagnant_au_rang4,rapport_du_rang4,nombre_de_gagnant_au_rang5,rapport_du_rang5,nombre_de_gagnant_au_rang6,rapport_du_rang6,numero_jokerplus,devise
2011024,MERCREDI,2011-02-23,2011-04-25,5,2,33,21,28,"5,2,33,21,28",10,2-5-21-28-33+10,1,5000000,1,252705.3,593,917.1,25452,9.2,354074,4.7,311875,2,7 068 071,eur
2011021,MERCREDI,2011-02-16,2011-04-18,44,35,32,8,33,"44,35,32,8,33",9,8-32-33-35-44+9,0,0,2,125610.3,351,1540.3,16762,13.9,252524,6.6,418192,2,7 087 041,eur
2011039,MERCREDI,2011-03-30,2011-05-30,15,23,27,43,29,"15,23,27,43,29",10,15-23-27-29-43+10,0,0,0,0,651,1172.8,24741,9.1,317627,5,283720,2,1 397 184,eur
2011028,SAMEDI,2011-03-05,2011-05-05,11,45,44,27,31,"11,45,44,27,31",2,11-27-31-44-45+2,1,5000000,5,67593.3,602,1208.2,29348,10.7,440315,5.1,485788,2,5 657 163,eur
2011027,MERCREDI,2011-03-02,2011-05-02,20,22,40,2,3,"20,22,40,2,3",7,2-3-20-22-40+7,0,0,5,50331,499,1085.3,22712,10.3,339332,4.9,781050,2,8 900 358,eur
2011056,LUNDI,2011-05-09,2011-07-09,13,48,3,26,22,"13,48,3,26,22",7,3-13-22-26-48+7,1,6000000,1,161024.4,504,687.6,18927,7.9,238955,4.4,485904,2,6 540 120,eur
2011029,LUNDI,2011-03-07,2011-05-07,7,38,23,9,17,"7,38,23,9,17",5,7-9-17-23-38+5,1,2000000,2,82356,536,661.3,21177,7.2,269260,4,392050,2,6 261 864,eur
2011044,LUNDI,2011-04-11,2011-06-11,13,47,22,3,32,"13,47,22,3,32",6,3-13-22-32-47+6,0,0,2,84902.5,337,1084.4,15549,10.1,223552,5,328574,2,1 851 896,eur
2010141,MERCREDI,2010-11-24,2011-01-24,32,20,22,47,14,"32,20,22,47,14",5,14-20-22-32-47+5,1,8000000,0,0,435,2034.9,19032,12.4,296351,5.7,593853,2,1 270 810,eur
2010147,MERCREDI,2010-12-08,2011-02-07,19,15,44,4,24,"19,15,44,4,24",1,4-15-19-24-44+1,0,0,6,51380.8,691,726.9,26845,8.1,330761,4.6,318795,2,4 622 879,eur
2010144,MERCREDI,2010-12-01,2011-01-31,34,14,32,31,46,"34,14,32,31,46",3,14-31-32-34-46+3,0,0,1,309276.9,285,1768,14129,15.4,226384,6.8,473205,2,6 785 393,eur
2010146,LUNDI,2010-12-06,2011-02-05,13,30,33,25,36,"13,30,33,25,36",9,13-25-30-33-36+9,1,5000000,1,218042.3,259,1371.6,13851,11.1,202683,5.4,281111,2,8 388 559,eur
2011007,SAMEDI,2011-01-15,2011-03-17,26,43,6,36,29,"26,43,6,36,29",8,6-26-29-36-43+8,0,0,1,360209.7,557,1391.8,27710,12.1,410934,5.8,659939,2,9 055 796,eur
2011004,SAMEDI,2011-01-08,2011-03-10,47,34,12,30,31,"47,34,12,30,31",10,12-30-31-34-47+10,0,0,0,0,470,2321.6,24527,13.1,394821,5.8,438649,2,6 638 385,eur
2011005,LUNDI,2011-01-10,2011-03-12,35,33,40,37,11,"35,33,40,37,11",4,11-33-35-37-40+4,0,0,0,0,267,2081.6,12674,12.9,184584,6.3,340781,2,5 498 393,eur
2010152,LUNDI,2010-12-20,2011-02-19,32,23,9,6,13,"32,23,9,6,13",4,6-9-13-23-32+4,0,0,2,106607.7,469,740.7,19532,7.7,249035,4.3,329637,2,3 521 170,eur
2011011,LUNDI,2011-01-24,2011-03-26,3,39,6,48,9,"3,39,6,48,9",4,3-6-9-39-48+4,0,0,3,68679,494,897.6,21466,8.9,277672,4.9,386125,2,1 906 245,eur
2010081,MERCREDI,2010-07-07,2010-09-06,20,47,49,26,31,"20,47,49,26,31",10,20-26-31-47-49+10,0,0,1,346780.2,427,1323.2,20238,12,308856,5.6,308286,2,1 351 137,eur
2010069,MERCREDI,2010-06-09,2010-08-09,14,48,44,24,20,"14,48,44,24,20",10,14-20-24-44-48+10,0,0,4,102531.6,624,1070.8,26896,10.7,374841,5.5,365954,2,3 881 146,eur
2010049,SAMEDI,2010-04-24,2010-06-24,17,34,27,3,41,"17,34,27,3,41",4,3-17-27-34-41+4,1,5000000,6,68746.9,700,1039.7,30431,10.5,430226,5.3,659416,2,5 448 100,eur
2010078,MERCREDI,2010-06-30,2010-08-30,14,44,28,18,17,"14,44,28,18,17",2,14-17-18-28-44+2,0,0,1,312079.8,457,1112.6,25691,8.5,315411,4.9,327082,2,7 279 215,eur
2010100,SAMEDI,2010-08-21,2010-10-21,8,44,14,48,29,"8,44,14,48,29",7,8-14-29-44-48+7,0,0,1,408686.7,582,1144.1,26673,10.8,380905,5.4,956542,2,9 572 979,eur
2010055,SAMEDI,2010-05-08,2010-07-08,16,29,31,39,1,"16,29,31,39,1",2,1-16-29-31-39+2,0,0,1,315671.9,422,1447.5,21230,12.7,333812,5.8,411869,2,2 036 362,eur
2010096,MERCREDI,2010-08-11,2010-10-11,7,22,8,26,5,"7,22,8,26,5",2,5-7-8-22-26+2,0,0,2,155310.5,987,512.7,37901,5.7,426840,3.6,333078,2,7 690 972,eur
2010052,SAMEDI,2010-05-01,2010-07-01,39,28,3,42,6,"39,28,3,42,6",5,3-6-28-39-42+5,0,0,0,0,546,1714.5,23351,11,348395,5.3,662715,2,0 636 245,eur
2010074,LUNDI,2010-06-21,2010-08-21,45,35,24,37,48,"45,35,24,37,48",2,24-35-37-45-48+2,0,0,1,214547.3,287,1217.9,11569,13,170189,6.3,235848,2,2 851 062,eur
2008118,MERCREDI,2008-12-31,2009-03-02,11,5,20,30,24,"11,5,20,30,24",8,5-11-20-24-30+8,2,6000000,10,83599.5,2751,550.3,93724,6.9,1084762,4.3,1302044,2,6 285 459,eur
2009166,MERCREDI,2009-04-22,2009-06-22,2,31,49,33,43,"2,31,49,33,43",9,2-31-33-43-49+9,0,0,1,303978.9,327,1783.1,18215,14.2,297859,6.2,478234,2,8 565 135,eur
2009134,SAMEDI,2009-02-07,2009-04-09,4,16,34,22,49,"4,16,34,22,49",10,4-16-22-34-49+10,0,0,4,110068.7,715,1112.4,33260,10.5,479056,5.2,433483,2,1 204 204,eur
2009155,SAMEDI,2009-03-28,2009-05-28,19,26,23,22,27,"19,26,23,22,27",2,19-22-23-26-27+2,1,8000000,11,38838.1,891,845.7,36828,8.9,523018,4.4,500451,2,2 296 958,eur
2009162,LUNDI,2009-04-13,2009-06-13,20,24,30,11,9,"20,24,30,11,9",1,9-11-20-24-30+1,0,0,3,57691.8,701,440.7,20531,6.5,238324,4,222781,2,4 897 423,eur
2009161,SAMEDI,2009-04-11,2009-06-11,21,5,2,23,19,"21,5,2,23,19",7,2-5-19-21-23+7,0,0,10,40965.2,1364,533,45539,6.9,530741,4.2,975291,2,4 716 754,eur
2009164,SAMEDI,2009-04-18,2009-06-18,31,20,45,12,32,"31,20,45,12,32",8,12-20-31-32-45+8,0,0,2,197642.4,640,1159.1,28775,11.3,429587,5.4,635576,2,8 709 017,eur
2009141,LUNDI,2009-02-23,2009-04-25,3,14,34,31,22,"3,14,34,31,22",7,3-14-22-31-34+7,0,0,0,0,291,1934.5,14325,10.8,211394,5.2,481449,2,8 042 727,eur
2009123,LUNDI,2009-01-12,2009-03-14,47,11,29,4,9,"47,11,29,4,9",8,4-9-11-29-47+8,0,0,3,84411.9,699,656.4,27352,7.2,325137,4.3,379854,2,0 957 392,eur
2009125,SAMEDI,2009-01-17,2009-03-19,2,46,27,37,5,"2,46,27,37,5",4,2-5-27-37-46+4,0,0,4,115917.6,795,1057.9,35119,10.5,508375,5.1,765464,2,8 499 312,eur
2009259,MERCREDI,2009-11-25,2010-01-25,14,33,39,15,11,"14,33,39,15,11",6,11-14-15-33-39+6,0,0,1,275290.7,352,1491,19302,12,309156,5.3,449562,2,6 878 579,eur
2010037,SAMEDI,2010-03-27,2010-05-27,43,42,9,21,46,"43,42,9,21,46",6,9-21-42-43-46+6,0,0,1,351807.5,474,1450.2,23967,12.7,371891,5.8,602976,2,4 470 488,eur
2010044,LUNDI,2010-04-12,2010-06-12,4,36,11,31,46,"4,36,11,31,46",10,4-11-31-36-46+10,0,0,1,183345.2,278,1228.9,12937,11.6,201675,5.3,189055,2,1 863 923,eur
2010042,MERCREDI,2010-04-07,2010-06-07,28,11,2,33,43,"28,11,2,33,43",1,2-11-28-33-43+1,0,0,6,51416.4,493,1097.5,22303,10.6,328470,5.1,339001,2,2 158 251,eur
2009270,LUNDI,2009-12-21,2010-02-20,38,42,28,3,27,"38,42,28,3,27",9,3-27-28-38-42+9,0,0,1,181501.2,281,1203.5,12522,11.9,195699,5.4,270944,2,9 843 318,eur
2009269,SAMEDI,2009-12-19,2010-02-18,40,15,16,6,9,"40,15,16,6,9",6,6-9-15-16-40+6,1,7000000,0,0,747,1486.4,33432,9.1,457265,4.7,603181,2,0 911 498,eur
2010024,MERCREDI,2010-02-24,2010-04-26,45,2,1,27,31,"45,2,1,27,31",8,1-2-27-31-45+8,0,0,0,0,351,2471.4,20208,11.9,332097,5.1,458498,2,8 786 807,eur
2009267,LUNDI,2009-12-14,2010-02-13,46,8,26,13,38,"46,8,26,13,38",2,8-13-26-38-46+2,0,0,1,187794.8,421,844.9,15428,10,214447,5.1,250280,2,2 891 268,eur
2010004,SAMEDI,2010-01-09,2010-03-11,35,4,14,23,46,"35,4,14,23,46",7,4-14-23-35-46+7,0,0,7,56438.9,604,1147,26129,11.6,385714,5.6,983770,2,4 487 414,eur
2010008,LUNDI,2010-01-18,2010-03-20,8,7,22,28,38,"8,7,22,28,38",10,7-8-22-28-38+10,0,0,0,0,431,1354.8,19746,8.1,260233,4.4,193770,2,9 217 366,eur
2008104,SAMEDI,2008-11-29,2009-01-29,18,36,20,32,22,"18,36,20,32,22",7,18-20-22-32-36+7,1,3000000,1,390432.5,599,1288.6,28180,12.1,431569,5.6,1098874,2,8 323 773,eur
2008102,LUNDI,2008-11-24,2009-01-24,43,36,31,30,17,"43,36,31,30,17",8,17-30-31-36-43+8,1,6000000,1,234820.8,249,1767.6,13703,14.3,224414,6.2,383825,2,7 560 785,eur
2008110,SAMEDI,2008-12-13,2009-02-12,24,38,8,42,31,"24,38,8,42,31",7,8-24-31-38-42+7,0,0,2,198614.4,715,1046.8,29335,11.2,424491,5.5,1052157,2,4 129 493,eur
2008095,SAMEDI,2008-11-08,2009-01-08,25,35,33,5,22,"25,35,33,5,22",9,5-22-25-33-35+9,1,14000000,4,155085.4,925,1233.3,50060,10,694625,5.1,919776,2,5 537 888,eur
2008094,MERCREDI,2008-11-05,2009-01-05,47,4,38,15,8,"47,4,38,15,8",7,4-8-15-38-47+7,0,0,0,0,595,1841.5,28386,10.6,415874,5.2,998107,2,9 962 947,eur
2008108,LUNDI,2008-12-08,2009-02-07,29,15,1,31,11,"29,15,1,31,11",8,1-11-15-29-31+8,0,0,2,104119.1,518,736.4,20105,8.2,252954,4.6,326193,2,5 677 689,eur
2008084,LUNDI,2008-10-13,2008-12-13,11,10,41,37,48,"11,10,41,37,48",4,10-11-37-41-48+4,0,0,1,245864.4,258,1790.1,15296,13.4,260429,5.6,385898,2,3 725 522,eur
2008099,LUNDI,2008-11-17,2009-01-17,1,6,19,23,41,"1,6,19,23,41",6,1-6-19-23-41+6,0,0,3,78605.3,487,868.1,21474,8.5,281263,4.6,357142,2,7 486 753,eur
2009241,MERCREDI,2009-10-14,2009-12-14,6,35,36,42,24,"6,35,36,42,24",2,6-24-35-36-42+2,0,0,1,304601.2,517,1144.3,22403,11.6,313764,5.9,400794,2,9 010 783,eur
2009204,LUNDI,2009-07-20,2009-09-19,27,23,44,34,5,"27,23,44,34,5",1,5-23-27-34-44+1,0,0,1,197153.4,352,1054.5,14766,11,223297,5.2,236213,2,9 142 538,eur
2009234,LUNDI,2009-09-28,2009-11-28,30,20,16,3,44,"30,20,16,3,44",4,3-16-20-30-44+4,0,0,1,188335.5,309,1140.7,14507,10.7,209294,5.3,330428,2,5 995 508,eur
2009245,SAMEDI,2009-10-24,2009-12-24,39,28,15,38,27,"39,28,15,38,27",10,15-27-28-38-39+10,0,0,2,181730.7,426,1577.7,22355,13.3,363754,5.8,413698,2,7 253 315,eur
2009242,SAMEDI,2009-10-17,2009-12-17,12,49,8,20,16,"12,49,8,20,16",5,8-12-16-20-49+5,1,7000000,2,195246.2,1189,626.9,43069,7.4,520059,4.4,762778,2,2 650 944,eur
2009207,LUNDI,2009-07-27,2009-09-26,18,47,7,13,48,"18,47,7,13,48",4,7-13-18-47-48+4,0,0,1,176144.9,344,960,17031,8.4,228566,4.5,309492,2,2 093 840,eur
2009233,SAMEDI,2009-09-26,2009-11-26,2,37,43,21,25,"2,37,43,21,25",9,2-21-25-37-43+9,0,0,3,126695.3,492,1393.6,24710,12.3,376331,5.7,577402,2,0 634 452,eur
2009238,MERCREDI,2009-10-07,2009-12-07,4,1,21,12,46,"4,1,21,12,46",8,1-4-12-21-46+8,0,0,2,153483.2,717,800.4,30953,8,397605,4.4,485880,2,4 743 257,eur
2009227,SAMEDI,2009-09-12,2009-11-12,41,11,4,29,7,"41,11,4,29,7",4,4-7-11-29-41+4,0,0,2,188972.7,1206,596.9,45383,6.8,529559,4.2,638543,2,8 333 849,eur
2009225,LUNDI,2009-09-07,2009-11-07,8,21,4,31,39,"8,21,4,31,39",2,4-8-21-31-39+2,0,0,0,0,321,1781.1,15662,10,224057,5,246774,2,3 558 850,eur
2009196,MERCREDI,2009-07-01,2009-08-31,34,5,28,13,29,"34,5,28,13,29",4,5-13-28-29-34+4,0,0,2,142296.1,499,1046.7,24115,9.5,343269,4.7,470723,2,2 130 480,eur
2009193,MERCREDI,2009-06-24,2009-08-24,17,21,22,16,4,"17,21,22,16,4",1,4-16-17-21-22+1,1,4000000,2,144777.2,643,835.7,26834,8.7,364146,4.5,336715,2,4 441 962,eur
2009167,SAMEDI,2009-04-25,2009-06-25,34,23,49,9,20,"34,23,49,9,20",8,9-20-23-34-49+8,0,0,4,105831,685,1114.4,31076,10.8,466360,5.1,665356,2,0 973 069,eur
2009179,SAMEDI,2009-05-23,2009-07-23,38,13,33,3,25,"38,13,33,3,25",3,3-13-25-33-38+3,1,2000000,5,71291.7,836,764.3,31079,8.9,394725,5,602644,2,0 963 110,eur
2009177,LUNDI,2009-05-18,2009-07-18,49,26,35,34,28,"49,26,35,34,28",4,26-28-34-35-49+4,1,3000000,0,0,211,2508,11208,13.1,169026,6.2,319670,2,6 739 579,eur
2009197,SAMEDI,2009-07-04,2009-09-03,39,4,8,43,27,"39,4,8,43,27",3,4-8-27-39-43+3,0,0,5,75776.3,661,1018.3,27172,10.8,402218,5.2,660742,2,3 265 333,eur
2009174,LUNDI,2009-05-11,2009-07-11,15,27,48,9,34,"15,27,48,9,34",6,9-15-27-34-48+6,0,0,2,98157.5,361,981.8,14931,10.4,211990,5.2,301617,2,6 975 275,eur
2009203,SAMEDI,2009-07-18,2009-09-17,44,14,26,34,9,"44,14,26,34,9",9,9-14-26-34-44+9,0,0,1,370797.7,730,1008.7,30656,10.5,430764,5.3,604612,2,9 583 504,eur
2009183,LUNDI,2009-06-01,2009-08-01,18,26,47,24,35,"18,26,47,24,35",1,18-24-26-35-47+1,0,0,0,0,228,2003.2,10558,11.9,159327,5.6,188661,2,8 599 507,eur
2009192,LUNDI,2009-06-22,2009-08-22,36,17,42,28,41,"36,17,42,28,41",4,17-28-36-41-42+4,0,0,0,0,263,2016.3,11778,12.4,174525,6,308411,2,4 492 197,eur
2010150,MERCREDI,2010-12-15,2011-02-14,37,6,16,28,4,"37,6,16,28,4",8,4-6-16-28-37+8,0,0,2,155745.2,476,1066.1,22205,9.8,312336,5,419709,2,5 331 699,eur
2010130,SAMEDI,2010-10-30,2010-12-30,38,35,4,22,14,"38,35,4,22,14",5,4-14-22-35-38+5,1,8000000,2,221345.8,577,1250,26373,11.8,401615,5.5,755513,2,2 949 789,eur
2010133,SAMEDI,2010-11-06,2011-01-06,24,19,35,7,42,"24,19,35,7,42",3,7-19-24-35-42+3,0,0,6,80887.2,792,998.4,36272,9.4,509258,4.8,730490,2,4 676 783,eur
2010124,SAMEDI,2010-10-16,2010-12-16,37,22,46,13,1,"37,22,46,13,1",9,1-13-22-37-46+9,0,0,7,59741.9,707,963.7,28975,10.1,409516,5.1,523491,2,4 138 418,eur
2010127,SAMEDI,2010-10-23,2010-12-23,47,49,9,16,14,"47,49,9,16,14",7,9-14-16-47-49+7,0,0,1,418776.8,668,1021.4,28685,10.3,422491,4.9,964212,2,2 766 878,eur
2010121,SAMEDI,2010-10-09,2010-12-09,17,43,23,2,26,"17,43,23,2,26",3,2-17-23-26-43+3,0,0,2,224415.4,692,1056.7,31555,10,441666,5.1,661815,2,1 931 335,eur
2010119,LUNDI,2010-10-04,2010-12-04,7,46,31,29,9,"7,46,31,29,9",8,7-9-29-31-46+8,0,0,1,219034.2,362,985.8,16901,9.1,239840,4.6,294557,2,2 374 644,eur
2009205,MERCREDI,2009-07-22,2009-09-21,24,35,45,28,17,"24,35,45,28,17",6,17-24-28-35-45+6,1,13000000,3,109605.4,702,855.1,23445,11.1,343547,5.4,526981,2,6 535 825,eur
2009200,SAMEDI,2009-07-11,2009-09-10,14,17,35,5,42,"14,17,35,5,42",1,5-14-17-35-42+1,0,0,3,126626.7,567,1213.7,27635,10.9,407679,5.3,435886,2,4 361 133,eur
2009221,SAMEDI,2009-08-29,2009-10-29,34,7,27,23,19,"34,7,27,23,19",7,7-19-23-27-34+7,3,2000000,1,350655.2,1048,669.9,40062,7.5,505870,4.2,963354,2,2 382 646,eur
2009218,SAMEDI,2009-08-22,2009-10-22,31,21,8,27,29,"31,21,8,27,29",10,8-21-27-29-31+10,0,0,2,169994,788,812.8,32186,8.6,420480,4.7,349847,2,4 458 749,eur
2009191,SAMEDI,2009-06-20,2009-08-20,26,27,49,21,33,"26,27,49,21,33",7,21-26-27-33-49+7,0,0,2,181843,498,1356,26508,11.2,402872,5.3,942887,2,6 218 320,eur
2009235,MERCREDI,2009-09-30,2009-11-30,33,35,40,5,2,"33,35,40,5,2",4,2-5-33-35-40+4,0,0,0,0,388,2345.7,18948,13.3,310240,5.8,519240,2,9 984 647,eur
2009201,LUNDI,2009-07-13,2009-09-12,26,2,20,34,18,"26,2,20,34,18",1,2-18-20-26-34+1,0,0,0,0,321,1857.3,15821,10.4,225269,5.2,238144,2,8 597 701,eur
2009212,SAMEDI,2009-08-08,2009-10-08,41,20,16,38,2,"41,20,16,38,2",9,2-16-20-38-41+9,0,0,2,170277.7,454,1385.1,21513,12.9,337376,5.9,506514,2,0 151 147,eur
2009219,LUNDI,2009-08-24,2009-10-24,22,18,33,28,11,"22,18,33,28,11",2,11-18-22-28-33+2,0,0,5,37790.2,475,704.8,18169,7.9,226890,4.5,242815,2,2 420 061,eur
2009194,SAMEDI,2009-06-27,2009-08-27,13,4,3,41,6,"13,4,3,41,6",8,3-4-6-13-41+8,0,0,3,119611.8,729,899.8,35069,8.1,462331,4.4,592757,2,8 507 730,eur
2010033,MERCREDI,2010-03-17,2010-05-17,46,1,24,18,9,"46,1,24,18,9",7,1-9-18-24-46+7,1,12000000,3,115893.9,782,815.5,32163,8.6,427770,4.6,863572,2,5 004 928,eur
2010022,SAMEDI,2010-02-20,2010-04-22,34,49,36,39,23,"34,49,36,39,23",8,23-34-36-39-49+8,0,0,2,190860.3,467,1518.2,22826,13.8,342389,6.5,603976,2,9 385 491,eur
2010030,MERCREDI,2010-03-10,2010-05-10,36,13,44,1,48,"36,13,44,1,48",2,1-13-36-44-48+2,0,0,0,0,426,2098.5,19665,12.6,307722,5.7,371636,2,6 171 423,eur
2010027,MERCREDI,2010-03-03,2010-05-03,17,37,23,25,2,"17,37,23,25,2",7,2-17-23-25-37+7,0,0,2,147384.6,499,1086.1,23913,9.9,342765,4.9,755316,2,9 817 870,eur
2010016,SAMEDI,2010-02-06,2010-04-08,16,37,18,5,34,"16,37,18,5,34",5,5-16-18-34-37+5,0,0,2,199803.6,528,1412.7,26555,12.4,423540,5.5,820106,2,8 839 231,eur
2010013,SAMEDI,2010-01-30,2010-04-01,44,26,18,21,47,"44,26,18,21,47",3,18-21-26-44-47+3,0,0,3,130694.6,567,1252.9,26799,11.7,401261,5.5,667147,2,2 664 635,eur
2010029,LUNDI,2010-03-08,2010-05-08,23,11,43,49,10,"23,11,43,49,10",10,10-11-23-43-49+10,0,0,1,190999.8,359,1001.5,16943,9.3,238302,4.7,196031,2,8 350 941,eur
2010031,SAMEDI,2010-03-13,2010-05-13,32,37,16,6,8,"32,37,16,6,8",7,6-8-16-32-37+7,0,0,3,152483.8,658,1275.2,32188,11.5,485452,5.4,1149002,2,2 383 439,eur
2010026,LUNDI,2010-03-01,2010-05-01,19,11,8,48,49,"19,11,8,48,49",7,8-11-19-48-49+7,0,0,2,94222.4,448,766.5,18366,8,240562,4.4,461947,2,9 269 240,eur
2010038,LUNDI,2010-03-29,2010-05-29,2,44,41,34,46,"2,44,41,34,46",2,2-34-41-44-46+2,0,0,1,191296.2,180,1962.8,9198,17.1,158406,7.1,247511,2,1 644 304,eur
2009127,MERCREDI,2009-01-21,2009-03-23,32,47,10,35,3,"32,47,10,35,3",3,3-10-32-35-47+3,1,10000000,2,190754.1,493,1439.3,23506,13.3,380558,5.9,680596,2,7 971 217,eur
2009136,MERCREDI,2009-02-11,2009-04-13,35,46,10,1,14,"35,46,10,1,14",8,1-10-14-35-46+8,0,0,2,155233.8,438,1301.4,21426,11.7,334666,5.3,496648,2,3 811 977,eur
2008103,MERCREDI,2008-11-26,2009-01-26,49,11,13,25,28,"49,11,13,25,28",5,11-13-25-28-49+5,0,0,1,307027.8,1021,594.8,38466,6.8,455943,4.1,649693,2,9 712 006,eur
2008098,SAMEDI,2008-11-15,2009-01-15,41,10,48,43,22,"41,10,48,43,22",3,10-22-41-43-48+3,0,0,1,410047.9,1125,738.7,36402,9.8,452219,5.6,781453,2,3 888 531,eur
2009124,MERCREDI,2009-01-14,2009-03-16,5,42,1,19,13,"5,42,1,19,13",3,1-5-13-19-42+3,0,0,4,94917.6,1184,584.7,44882,6.6,516222,4.1,653172,2,0 145 761,eur
2009129,LUNDI,2009-01-26,2009-03-28,39,8,13,49,10,"39,8,13,49,10",10,8-10-13-39-49+10,0,0,2,108875.5,387,1019.3,18599,9.3,265670,4.6,199507,2,6 465 174,eur
2008117,LUNDI,2008-12-29,2009-02-28,26,38,14,21,27,"26,38,14,21,27",4,14-21-26-27-38+4,0,0,0,0,403,1865.7,19774,10.5,288239,5.1,436993,2,5 017 654,eur
2009122,SAMEDI,2009-01-10,2009-03-12,49,40,21,10,44,"49,40,21,10,44",2,10-21-40-44-49+2,0,0,1,398365.9,720,1101.2,33295,10.4,455763,5.4,547638,2,2 031 675,eur
2010003,MERCREDI,2010-01-06,2010-03-08,19,49,31,44,38,"19,49,31,44,38",3,19-31-38-44-49+3,1,10000000,4,97562.7,502,1386.8,24863,12.4,378885,5.8,695450,2,5 859 407,eur
2009254,SAMEDI,2009-11-14,2010-01-14,39,16,47,28,24,"39,16,47,28,24",9,16-24-28-39-47+9,1,2000000,5,78313.9,632,1099.9,25078,12.1,367070,5.9,553238,2,4 405 047,eur
2009250,MERCREDI,2009-11-04,2010-01-04,33,18,19,22,23,"33,18,19,22,23",1,18-19-22-23-33+1,0,0,2,161267.5,523,1140.7,25358,10.3,387207,4.8,381674,2,4 457 351,eur
2010010,SAMEDI,2010-01-23,2010-03-25,24,39,2,13,48,"24,39,2,13,48",1,2-13-24-39-48+1,0,0,4,96748.7,730,957.4,29255,10.4,412059,5.3,454656,2,9 637 151,eur
2009272,SAMEDI,2009-12-26,2010-02-25,7,6,41,25,16,"7,6,41,25,16",5,6-7-16-25-41+5,0,0,8,48670.4,651,1049.8,32778,9.1,460904,4.6,709035,2,4 699 602,eur
2009248,SAMEDI,2009-10-31,2009-12-31,23,39,36,27,30,"23,39,36,27,30",2,23-27-30-36-39+2,0,0,1,361167.7,504,1404.5,24261,12.9,381773,5.8,479381,2,9 499 570,eur
2009255,LUNDI,2009-11-16,2010-01-16,20,32,36,19,27,"20,32,36,19,27",7,19-20-27-32-36+7,0,0,1,183301.3,253,1346.3,12308,12.2,196536,5.4,476830,2,2 686 263,eur
2010002,LUNDI,2010-01-04,2010-03-06,33,21,41,18,32,"33,21,41,18,32",9,18-21-32-33-41+9,0,0,1,224096,280,1502,13903,13.4,216323,6.1,336748,2,2 075 939,eur
2009261,LUNDI,2009-11-30,2010-01-30,12,43,7,23,27,"12,43,7,23,27",6,7-12-23-27-43+6,0,0,3,67104.3,690,521.8,23160,6.7,275416,4,297399,2,2 428 765,eur
2009246,LUNDI,2009-10-26,2009-12-26,49,47,42,1,3,"49,47,42,1,3",7,1-3-42-47-49+7,0,0,1,182055.4,243,1390.2,11649,12.8,190490,5.6,458985,2,6 168 702,eur
2010090,MERCREDI,2010-07-28,2010-09-27,25,37,7,10,47,"25,37,7,10,47",10,7-10-25-37-47+10,1,3000000,6,54220.9,653,811.7,28392,8,349629,4.6,294754,2,3 043 590,eur
2010084,MERCREDI,2010-07-14,2010-09-13,48,30,5,26,11,"48,30,5,26,11",1,5-11-26-30-48+1,0,0,4,82953.2,726,744.6,27925,8.3,359043,4.6,351688,2,1 742 665,eur
2010097,SAMEDI,2010-08-14,2010-10-14,21,27,9,49,11,"21,27,9,49,11",5,9-11-21-27-49+5,1,2000000,6,67341.8,1152,571.4,43279,6.5,513299,3.9,694470,2,7 417 433,eur
2010099,MERCREDI,2010-08-18,2010-10-18,49,43,46,27,23,"49,43,46,27,23",6,23-27-43-46-49+6,0,0,5,64762.4,520,1014.5,20556,11.1,286861,5.6,446762,2,3 315 222,eur
2010105,MERCREDI,2010-09-01,2010-11-01,20,39,33,21,16,"20,39,33,21,16",2,16-20-21-33-39+2,0,0,2,192649.9,377,1665.1,19860,13.6,327728,5.9,409120,2,5 668 612,eur
2010118,SAMEDI,2010-10-02,2010-12-02,35,13,16,41,7,"35,13,16,41,7",1,7-13-16-35-41+1,0,0,5,85974.6,628,1115.2,30742,9.8,445802,4.8,427272,2,6 332 247,eur
2010092,LUNDI,2010-08-02,2010-10-02,16,32,44,38,37,"16,32,44,38,37",3,16-32-37-38-44+3,0,0,1,211010.4,212,1621.6,10011,14.8,153368,6.9,326855,2,2 702 669,eur
2010098,LUNDI,2010-08-16,2010-10-16,13,22,40,28,31,"13,22,40,28,31",9,13-22-28-31-40+9,0,0,0,0,447,1224.7,15714,9.3,217832,4.8,292234,2,4 072 826,eur
2010107,LUNDI,2010-09-06,2010-11-06,29,22,17,19,43,"29,22,17,19,43",8,17-19-22-29-43+8,0,0,1,222049.5,389,930,16783,9.3,228942,4.8,309918,2,0 035 616,eur
2010113,LUNDI,2010-09-20,2010-11-20,1,37,25,45,17,"1,37,25,45,17",9,1-17-25-37-45+9,0,0,2,104944.9,318,1075.3,13247,11.1,193687,5.4,278227,2,9 902 934,eur
2009142,MERCREDI,2009-02-25,2009-04-27,15,4,21,30,36,"15,4,21,30,36",4,4-15-21-30-36+4,1,3000000,0,0,476,1863.2,21906,11.2,321227,5.4,501479,2,3 518 889,eur
